年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,20.07,1.48,10.96,5.27,0.2
2019,25.29,3.22,22.91,11.52,0.99
2018,16.12,1.1,7.75,3.91,0.2
2017,20.32,2.61,17.49,9.94,1.5
2016,19.38,2.84,19.16,11.2,1.6
2015,18.5,3.51,22.93,13.24,1.1
2014,15.61,4.64,31.86,17.45,1.0
2013,10.19,5.27,40.2,19.08,0.3
