年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.67,1.6,5.47,4.94,1.8
2019,1.75,2.22,7.6,6.88,1.8
2018,1.51,1.5,5.1,4.62,1.6
2017,1.74,1.69,5.0,4.56,2.1
2016,2.28,3.68,10.04,9.33,3.1
2015,1.68,2.16,7.0,6.46,2.1
2014,1.62,1.94,7.29,6.57,2.0
2013,1.95,2.87,10.69,9.65,2.8
