季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-5.33,0.01,0.14,0.1
2020Q4,-5.35,0.55,8.28,4.72
2020Q3,-6.18,2.75,54.69,25.4
2020Q2,-10.32,-0.23,-6.23,-2.86
2020Q1,-9.96,-0.44,-10.65,-5.46
2019Q4,-9.31,-0.37,-8.15,-4.34
2019Q3,-8.77,-0.79,-15.5,-8.94
2019Q2,-7.58,-0.71,-12.06,-7.47
2019Q1,-6.52,-0.51,-7.94,-4.89
2018Q4,-5.75,-1.02,-14.41,-8.73
2018Q3,-4.23,-0.02,-0.37,-0.23
2018Q2,-4.2,-0.5,-5.89,-3.63
2018Q1,-3.44,-0.59,-7.16,-4.28
2017Q4,-2.55,-0.83,-11.8,-7.64
2017Q3,-6.31,-0.35,-5.02,-3.59
2017Q2,-5.61,-0.55,-7.36,-5.51
2017Q1,-4.95,-0.54,-6.54,-4.87
2016Q4,-3.86,-0.67,-7.39,-5.72
2016Q3,-2.49,-0.44,-4.55,-3.72
2016Q2,-1.6,-0.35,-3.4,-2.83
2016Q1,-4.41,-0.44,-4.01,-3.34
2015Q4,-3.52,-0.61,-5.27,-4.37
2015Q3,-2.3,-0.22,-1.84,-1.53
2015Q2,-1.86,-0.53,-4.27,-3.43
2015Q1,-1.33,-0.42,-3.23,-2.49
2014Q4,-0.48,-0.09,-0.65,-0.47
2014Q3,-0.31,0.02,0.18,0.13
2014Q2,-0.36,-0.1,-0.75,-0.53
