季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.7,-0.61,-2.64,-2.1
2020Q4,4.01,-0.8,-3.25,-2.56
2020Q3,4.4,0.75,3.13,2.45
2020Q2,4.02,0.56,2.33,1.87
2020Q1,3.74,-0.69,-2.94,-2.44
2019Q4,4.09,-1.01,-4.13,-3.44
2019Q3,4.6,-0.01,-0.03,-0.02
2019Q2,4.61,-0.56,-2.13,-1.71
2019Q1,5.48,0.12,0.45,0.37
2018Q4,5.42,-0.66,-2.45,-2.07
2018Q3,5.76,0.68,2.5,2.08
2018Q2,5.42,1.11,4.13,3.38
2018Q1,5.3,0.33,1.26,1.01
2017Q4,5.14,0.03,0.11,0.09
2017Q3,5.12,0.38,1.46,1.15
2017Q2,4.93,0.64,2.38,1.84
2017Q1,5.82,0.12,0.42,0.34
2016Q4,5.76,0.34,1.21,0.98
2016Q3,5.65,0.44,1.59,1.24
2016Q2,5.42,0.96,3.29,2.5
2016Q1,6.96,1.26,4.2,3.27
2015Q4,6.32,0.8,2.76,2.13
2015Q3,5.95,2.16,7.85,5.86
2015Q2,4.86,0.76,2.71,2.07
2015Q1,6.64,1.5,4.91,3.93
2014Q4,5.92,1.12,3.83,3.07
2014Q3,5.39,1.59,5.72,4.39
2014Q2,4.62,0.92,3.3,2.49
