年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.01,3.88,19.88,15.32,3.15
2019,4.5,3.29,14.94,11.9,3.3
2018,4.35,3.32,16.54,13.51,3.3
2017,4.23,3.51,17.63,14.21,4.1
2016,3.94,3.46,16.46,13.05,3.7
2015,4.02,4.1,18.26,14.49,3.7
2014,4.08,4.49,18.51,14.32,4.3
2013,5.36,8.62,39.24,29.83,7.0
