年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,59.65,1.12,4.52,2.5,1.0
2019,56.22,1.89,9.52,4.88,0.5
2018,42.82,4.07,22.79,9.91,0.0
2017,35.52,4.39,23.9,8.91,2.0
2016,15.38,1.46,9.32,3.61,1.0
2015,9.73,0.68,4.55,2.29,0.5
2014,5.67,-0.4,-2.61,-0.24,0.4
2013,8.07,-0.25,-1.47,-0.03,1.0
