季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,16.03,0.28,1.44,1.32
2020Q4,15.27,0.17,0.96,0.87
2020Q3,14.83,0.63,3.63,3.22
2020Q2,13.32,0.23,1.38,1.22
2020Q1,12.73,-0.03,-0.18,-0.16
2019Q4,12.8,0.17,1.02,0.93
2019Q3,12.42,0.28,1.72,1.54
2019Q2,11.7,-0.07,-0.4,-0.36
2019Q1,12.01,-0.11,-0.65,-0.6
2018Q4,12.26,-0.29,-1.76,-1.64
2018Q3,12.93,0.02,0.11,0.1
2018Q2,12.89,0.19,1.13,1.04
2018Q1,12.43,0.04,0.24,0.25
2017Q4,12.38,0.12,0.71,0.66
2017Q3,12.13,-0.02,-0.14,-0.13
2017Q2,12.18,0.28,1.7,1.57
2017Q1,11.51,-0.03,-0.18,-0.17
2016Q4,11.58,0.05,0.29,0.27
2016Q3,11.54,,-0.02,-0.02
2016Q2,11.55,0.23,1.37,1.24
2016Q1,11.85,-0.05,-0.28,-0.26
2015Q4,11.96,0.56,3.33,3.11
2015Q3,10.71,0.14,0.85,0.79
2015Q2,10.37,-0.07,-0.4,-0.38
