年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.96,3.47,10.29,4.57,1.8
2019,6.58,2.04,6.64,2.78,0.8
2018,6.06,2.44,8.1,3.48,1.0
2017,5.51,3.03,10.28,5.08,1.35
2016,4.71,3.3,11.56,5.99,1.49
2015,3.91,4.39,16.79,9.25,1.78
2014,4.75,11.96,47.82,22.63,4.38
2013,1.77,5.32,38.04,12.9,2.0
2012,0.35,1.75,16.61,6.14,0.1
