季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,46.62,0.1,0.46,0.16
2020Q4,57.09,2.79,4.95,1.8
2020Q3,51.34,1.91,3.47,1.39
2020Q2,46.82,1.47,2.78,1.21
2020Q1,43.41,0.23,0.35,0.16
2019Q4,58.49,2.29,3.69,1.73
2019Q3,53.27,4.38,7.51,3.25
2019Q2,44.38,3.8,6.63,3.04
2019Q1,54.13,2.07,3.67,1.48
2018Q4,49.98,6.31,12.35,4.32
2018Q3,37.66,4.16,8.17,3.3
2018Q2,29.38,0.38,0.64,0.34
2018Q1,59.84,-0.36,-0.53,-0.3
2017Q4,57.38,11.23,17.89,9.26
2017Q3,35.97,3.25,6.63,3.35
2017Q2,29.82,2.89,6.32,3.39
2017Q1,41.78,1.74,4.05,2.09
2016Q4,38.59,4.03,11.15,5.27
2016Q3,31.2,5.01,15.57,7.58
2016Q2,22.04,1.75,5.66,2.93
2016Q1,24.76,0.21,0.66,0.36
2015Q4,24.38,1.59,5.32,2.69
2015Q3,21.7,1.38,4.75,2.33
2015Q2,19.15,0.15,0.5,0.26
2015Q1,27.75,0.35,1.16,0.68
2014Q4,27.09,1.53,4.88,2.97
2014Q3,24.31,2.15,7.44,4.32
2014Q2,20.34,1.56,5.51,3.23
