季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,43.89,3.92,8.45,2.86
2020Q4,68.82,4.64,9.38,3.43
2020Q3,60.27,6.76,15.12,4.73
2020Q2,47.39,5.85,15.06,4.27
2020Q1,36.24,3.91,9.75,3.28
2019Q4,53.56,4.11,9.81,3.64
2019Q3,45.36,2.97,7.62,2.65
2019Q2,39.69,3.94,9.54,3.42
2019Q1,51.24,3.75,9.29,3.46
2018Q4,44.09,3.24,10.38,3.81
2018Q3,36.89,3.35,11.38,4.15
2018Q2,28.91,1.77,5.93,2.44
2018Q1,36.61,0.79,3.25,1.41
2017Q4,35.2,1.02,4.61,1.86
2017Q3,33.03,1.76,7.39,2.85
2017Q2,28.84,1.55,6.14,2.43
2017Q1,39.45,0.78,2.93,1.2
2016Q4,37.6,1.73,6.72,2.69
2016Q3,33.49,1.77,7.0,2.67
2016Q2,29.29,1.65,6.41,2.37
2016Q1,36.07,1.37,5.23,2.11
2015Q4,32.82,0.77,3.11,1.35
2015Q3,30.94,1.81,7.46,3.12
2015Q2,26.62,1.84,7.77,3.24
2015Q1,28.21,0.81,3.78,1.61
2014Q4,26.28,0.49,2.25,0.96
2014Q3,25.47,0.6,2.71,1.22
2014Q2,24.05,1.27,5.69,2.71
