年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,33.26,6.31,15.94,9.17,3.0
2019,26.97,4.46,12.35,7.51,3.0
2018,23.32,5.45,16.0,8.0,2.46
2017,14.99,0.59,1.87,1.45,0.0
2016,15.56,2.23,6.78,3.27,0.78
2015,15.89,4.34,13.0,6.05,2.5
2014,13.61,4.06,12.77,5.9,2.5
2013,11.14,3.7,13.72,5.64,1.83
