年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.19,3.94,17.81,13.39,3.5
2019,1.59,2.65,12.71,9.83,2.0
2018,1.45,2.65,13.66,10.2,2.2
2017,1.61,3.92,22.09,16.09,3.5
2016,1.36,3.6,22.89,16.53,3.0
2015,0.91,2.32,15.98,11.38,1.8
2014,0.88,2.77,20.56,14.59,2.2
