季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.27,0.52,3.75,3.03
2020Q4,4.3,0.39,-1.23,-1.0
2020Q3,4.64,-1.24,-8.72,-7.29
2020Q2,5.88,-0.18,-0.87,-0.75
2020Q1,7.08,-0.32,-2.05,-1.6
2019Q4,6.42,1.49,11.24,8.76
2019Q3,2.71,-0.06,-0.47,-0.4
2019Q2,-8.96,0.01,0.13,0.11
2019Q1,-9.44,-0.17,-1.32,-1.07
2018Q4,-9.67,-0.22,-2.48,-2.0
2018Q3,-8.79,-0.16,-1.8,-1.44
2018Q2,-8.17,-0.07,-0.73,-0.58
2018Q1,-7.92,-0.16,-1.76,-1.38
2017Q4,-7.3,-0.38,-4.03,-3.13
2017Q3,-5.74,-0.25,-2.53,-1.96
2017Q2,-4.81,-0.21,-2.15,-1.64
2017Q1,-4.01,-0.37,-3.67,-2.76
2016Q4,-2.61,-0.15,-1.41,-1.06
2016Q3,-2.01,-0.23,-2.21,-1.68
2016Q2,-1.12,0.25,2.29,1.71
2016Q1,-2.07,-0.32,-2.88,-2.11
2015Q4,-0.86,-0.19,-1.66,-1.2
2015Q3,-0.086,-0.34,-2.88,-2.07
2015Q2,1.21,-0.24,-1.94,-1.41
2015Q1,2.11,-0.25,-1.95,-1.43
2014Q4,3.04,0.07,0.5,0.37
2014Q3,2.84,-0.17,-1.43,-1.06
2014Q2,3.49,-0.04,-0.34,-0.25
