季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.17,1.13,3.88,1.25
2020Q4,9.27,1.05,3.63,1.22
2020Q3,8.42,1.39,5.03,1.71
2020Q2,7.54,1.44,5.35,2.02
2020Q1,6.39,0.18,0.68,0.28
2019Q4,7.08,0.42,1.6,0.63
2019Q3,6.72,1.12,4.33,1.73
2019Q2,6.08,0.92,3.55,1.54
2019Q1,7.01,-0.62,-2.31,-0.96
2018Q4,7.72,0.23,0.84,0.31
2018Q3,7.52,0.66,2.47,0.95
2018Q2,6.94,1.34,4.97,2.28
2018Q1,7.52,0.16,0.57,0.29
2017Q4,7.38,0.63,2.35,1.15
2017Q3,6.85,0.71,2.71,1.33
2017Q2,6.24,0.79,3.07,1.62
2017Q1,6.42,0.12,0.46,0.25
2016Q4,6.32,0.55,2.18,1.18
2016Q3,5.84,0.34,1.36,0.8
2016Q2,5.61,-0.02,-0.06,-0.04
2016Q1,6.53,0.02,0.09,0.06
2015Q4,6.51,0.18,0.73,0.46
2015Q3,6.39,0.76,3.06,1.95
2015Q2,5.67,-0.19,-0.76,-0.48
2015Q1,6.81,0.34,1.33,0.8
2014Q4,6.48,0.77,3.06,1.81
2014Q3,5.76,-0.07,-0.26,-0.16
2014Q2,5.93,0.42,1.68,0.98
