季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.84,2.41,5.41,3.17
2020Q4,4.08,2.69,6.2,3.33
2020Q3,3.3,1.29,3.32,1.64
2020Q2,2.93,1.31,3.5,1.76
2020Q1,2.98,0.47,1.25,0.68
2019Q4,2.85,0.98,2.55,1.47
2019Q3,2.59,1.95,5.3,3.05
2019Q2,2.09,0.08,0.23,0.13
2019Q1,2.46,0.45,1.21,0.73
2018Q4,2.53,0.41,1.12,0.74
2018Q3,2.43,0.29,0.76,0.51
2018Q2,2.36,0.97,2.51,1.59
2018Q1,2.61,1.44,3.75,2.31
2017Q4,2.28,1.23,3.13,1.85
2017Q3,2.03,1.91,5.89,3.42
2017Q2,1.63,0.67,1.93,1.12
2017Q1,2.06,0.54,1.98,1.05
2016Q4,1.97,3.02,8.89,4.39
2016Q3,1.53,3.76,13.32,6.76
2016Q2,0.93,4.82,10.15,5.5
2015Q4,0.86,12.71,40.86,13.07
2015Q2,0.51,3.76,,
2014Q4,0.013,,,
