年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,26.78,0.12,0.62,0.49,0.5
2019,27.94,1.86,7.39,5.86,0.8
2018,26.62,1.65,6.67,5.38,1.1
2017,25.39,0.34,1.35,1.11,1.0
2016,26.54,0.95,3.88,3.18,1.0
2015,26.6,2.15,8.35,6.75,1.0
2014,24.65,1.91,8.47,7.04,1.0
2013,21.23,0.47,2.5,2.11,0.0
