季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.73,-0.51,-3.67,-1.56
2020Q4,8.44,0.06,0.45,0.21
2020Q3,8.23,0.06,0.43,0.21
2020Q2,8.03,-0.1,-0.73,-0.38
2020Q1,8.37,-0.48,-3.34,-1.78
2019Q4,9.99,0.0,-0.03,-0.02
2019Q3,10.03,0.18,1.16,0.63
2019Q2,9.45,-0.03,-0.22,-0.12
2019Q1,9.56,-0.25,-1.64,-0.84
2018Q4,10.4,0.02,0.15,0.07
2018Q3,10.35,0.05,0.31,0.14
2018Q2,10.19,-0.21,-1.34,-0.65
2018Q1,10.89,-0.59,-3.79,-1.93
2017Q4,12.15,-0.32,-1.93,-1.01
2017Q3,13.27,0.23,1.43,0.75
2017Q2,12.49,0.02,0.1,0.05
2017Q1,12.43,0.1,0.55,0.25
2016Q4,12.15,0.52,2.9,1.27
2016Q3,10.77,-0.21,-1.18,-0.55
2016Q2,11.36,-0.67,-3.57,-1.72
2016Q1,13.23,-0.72,-3.61,-1.77
2015Q4,15.21,-0.21,-1.04,-0.52
2015Q3,15.86,-0.24,-1.17,-0.61
2015Q2,16.53,-0.92,-4.38,-2.41
2015Q1,20.4,-0.46,-2.09,-1.16
2014Q4,21.69,0.07,0.32,0.17
2014Q3,21.58,0.29,1.34,0.72
2014Q2,20.78,0.15,0.71,0.38
