季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-1.1,-0.09,-1.66,-0.72
2020Q4,-1.08,-0.19,-3.37,-1.48
2020Q3,-1.04,0.01,0.18,0.08
2020Q2,-1.04,-0.05,-0.82,-0.36
2020Q1,-1.11,-0.13,-2.12,-0.95
2019Q4,-1.08,0.11,2.02,0.9
2019Q3,-1.11,0.04,0.7,0.31
2019Q2,-1.12,-0.01,-0.31,-0.13
2019Q1,-1.11,0.04,0.72,0.35
2018Q4,-1.12,0.08,1.43,0.82
2018Q3,-4.54,0.01,0.44,0.24
2018Q2,-4.54,0.03,1.2,0.63
2018Q1,-4.56,-0.02,-0.97,-0.45
2017Q4,-3.99,0.21,10.56,4.08
2017Q3,-4.14,0.02,0.81,0.2
2017Q2,-4.15,-0.14,-7.74,-1.52
2017Q1,-4.08,-0.19,-9.15,-1.95
2016Q4,-3.99,-0.45,-19.53,-4.56
2016Q3,-3.79,-0.51,-18.81,-4.95
2016Q2,-3.54,-1.01,-29.15,-8.93
2016Q1,-3.05,-0.45,-10.8,-3.67
2015Q4,-2.83,-0.76,-15.81,-5.87
2015Q3,-2.45,-0.35,-6.57,-2.61
2015Q2,-2.28,-0.54,-9.47,-3.91
2015Q1,-2.02,-0.34,-5.58,-2.36
2014Q4,-1.85,0.11,1.7,0.72
2014Q3,-1.91,-0.06,-1.03,-0.5
2014Q2,-1.88,-0.21,-3.63,-2.07
