年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,14.54,1.94,11.09,8.56,1.6
2019,12.81,1.84,11.12,8.61,1.5
2018,11.06,0.86,5.7,4.46,1.0
2017,8.5,1.02,7.27,5.78,0.6
2016,7.38,0.64,4.97,4.09,0.5
2015,7.13,0.55,4.21,3.57,0.5
2014,7.93,0.94,7.4,6.31,0.9
2013,5.97,0.54,4.76,4.05,0.18
