年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.24,0.42,2.06,1.44,0.5
2019,1.11,-0.28,-1.38,-1.0,0.0
2018,1.42,0.84,3.79,2.57,0.55
2017,1.73,1.92,8.73,5.55,2.0
2016,1.75,2.32,10.36,6.6,2.0
2015,1.67,3.51,16.64,10.51,2.0
2014,1.31,2.8,16.82,9.94,1.84
2013,0.92,1.64,10.75,6.46,0.5
