季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,21.75,5.88,7.19,5.37
2020Q4,19.76,4.76,6.27,4.51
2020Q3,18.15,11.62,17.6,11.54
2020Q2,14.22,6.26,10.44,6.79
2020Q1,14.2,0.35,0.56,0.37
2019Q4,14.08,2.54,4.2,2.67
2019Q3,13.22,5.51,9.62,5.86
2019Q2,11.36,5.47,9.76,6.3
2019Q1,11.72,2.69,4.92,3.38
2018Q4,10.81,1.88,3.31,2.2
2018Q3,10.23,5.26,9.8,6.24
2018Q2,8.61,5.08,9.74,6.28
2018Q1,8.59,2.13,4.15,2.73
2017Q4,7.94,0.98,1.86,1.11
2017Q3,7.65,4.07,10.09,4.96
2017Q2,6.46,3.52,10.41,5.01
2017Q1,6.64,1.59,4.66,2.53
2016Q4,6.21,0.77,2.33,1.21
2016Q3,6.0,3.45,10.62,5.01
2016Q2,5.06,2.69,8.29,3.96
2016Q1,5.42,1.44,4.39,2.31
2015Q4,5.03,0.41,1.12,0.59
2015Q3,4.95,2.58,7.86,3.95
2015Q2,4.25,3.02,9.93,5.2
2015Q1,5.04,1.91,5.64,3.25
2014Q4,4.56,1.31,4.09,2.35
2014Q3,4.24,3.21,11.09,6.1
2014Q2,3.45,3.04,11.07,6.38
