季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.9,0.03,0.38,0.21
2020Q4,2.83,0.15,1.33,0.76
2020Q3,2.57,0.23,2.02,1.18
2020Q2,2.18,0.1,0.81,0.46
2020Q1,2.52,0.04,0.39,0.22
2019Q4,2.48,0.16,1.61,0.91
2019Q3,2.24,0.27,2.78,1.55
2019Q2,1.78,0.01,0.09,0.05
2019Q1,1.77,-0.02,-0.12,-0.07
2018Q4,1.8,-0.07,-0.68,-0.38
2018Q3,1.97,0.19,1.87,1.07
2018Q2,1.67,0.08,0.76,0.44
2018Q1,1.87,0.03,0.32,0.19
2017Q4,1.92,0.28,2.66,1.56
2017Q3,1.48,0.03,0.39,0.23
2017Q2,1.43,0.03,0.26,0.15
2017Q1,1.18,-0.11,-1.1,-0.66
2016Q4,1.37,0.24,2.27,1.38
2016Q3,0.98,0.02,0.23,0.14
2016Q2,0.94,0.01,0.1,0.07
2016Q1,0.93,-0.01,-0.07,-0.04
2015Q4,0.94,0.02,0.15,0.1
2015Q3,0.9,-0.03,-0.24,-0.16
2015Q2,0.94,-0.01,-0.08,-0.05
2015Q1,0.96,0.04,0.36,0.22
2014Q4,0.89,0.07,0.65,0.4
2014Q3,0.77,0.04,0.34,0.2
2014Q2,0.71,0.02,0.18,0.11
