年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-0.27,-1.86,-11.83,-6.07,0.0
2019,12.09,-0.29,-1.66,-0.62,0.0
2018,15.35,0.48,2.7,1.43,0.34
2017,14.79,0.58,3.21,1.64,0.4
2016,12.8,0.35,1.89,0.94,0.28
2015,11.8,-0.57,-2.94,-1.12,0.21
2014,22.05,2.41,10.13,5.0,0.8
2013,14.59,-1.89,-8.17,-5.1,0.0
