年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.72,-2.07,-7.16,-3.64,0.0
2019,8.07,0.04,0.15,0.55,0.0
2018,8.6,1.57,5.22,3.41,0.5
2017,6.83,-1.31,-4.26,-2.51,0.0
2016,8.23,-1.74,-5.32,-3.5,0.0
2015,10.85,1.13,3.17,2.29,0.56
2014,11.18,1.69,4.78,3.34,1.48
2013,11.43,2.09,6.1,4.07,1.88
