季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.51,0.22,0.74,0.52
2020Q4,5.01,0.41,1.48,1.02
2020Q3,4.76,0.57,2.14,1.4
2020Q2,4.4,-0.78,-2.95,-1.87
2020Q1,4.89,0.95,3.48,2.27
2019Q4,5.05,0.2,0.69,0.48
2019Q3,4.93,0.89,3.26,2.29
2019Q2,4.37,0.27,1.01,0.71
2019Q1,4.96,0.16,0.59,0.42
2018Q4,4.86,1.02,4.21,3.0
2018Q3,4.21,1.15,4.89,3.33
2018Q2,3.47,0.19,0.82,0.5
2018Q1,3.99,-1.03,-4.35,-2.4
2017Q4,4.64,-0.26,-1.07,-0.61
2017Q3,4.8,0.43,1.77,1.16
2017Q2,4.53,0.03,0.13,0.09
2017Q1,5.65,0.07,0.25,0.19
2016Q4,5.61,0.72,2.72,2.05
2016Q3,5.16,0.26,1.02,0.72
2016Q2,4.99,0.49,1.91,1.28
2016Q1,5.43,0.66,2.58,1.69
2015Q4,5.03,1.24,5.15,3.34
2015Q3,4.24,0.31,1.32,0.84
2015Q2,4.04,-0.55,-2.21,-1.39
2015Q1,5.37,-0.19,-0.77,-0.45
2014Q4,5.5,0.04,0.15,0.08
2014Q3,5.47,0.94,4.02,1.77
2014Q2,4.91,0.29,1.23,0.63
