年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.83,2.16,10.38,7.75,2.0
2019,0.87,3.16,15.8,11.28,2.52
2018,0.81,3.55,22.9,15.14,2.5
