年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,87.76,16.36,33.61,19.98,10.0
2019,69.14,15.37,34.68,22.74,10.0
2018,53.47,12.39,29.91,21.03,10.0
2017,46.49,12.27,30.65,21.9,10.0
2016,39.85,12.59,32.92,21.83,10.0
2015,26.67,10.09,37.26,17.93,8.08
