年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-4.8,-0.73,-6.29,-1.94,0.0
2019,-2.69,-0.38,-3.46,-1.24,0.0
2018,-1.75,-0.4,-3.72,-1.59,0.0
2017,-1.05,-1.18,-12.3,-8.06,0.0
2016,0.52,-0.16,-1.51,-0.66,0.0
2015,0.72,0.01,0.06,0.09,0.0
2014,0.95,0.47,4.31,3.79,0.2
2013,0.75,1.47,14.45,8.97,0.3
