年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.01,-0.25,-1.93,0.04,0.0
2019,4.29,-1.13,-8.0,-2.38,0.0
2018,6.17,-0.53,-3.39,-0.53,0.0
2017,7.29,-0.01,-0.03,0.76,0.0
2016,7.3,0.27,1.55,1.1,0.0
2015,6.85,-0.24,-1.35,0.09,0.0
2014,7.61,0.51,2.9,1.91,0.2
2013,6.73,0.09,0.52,0.93,0.0
