季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,18.77,0.64,1.68,0.89
2020Q4,17.9,0.45,1.25,0.65
2020Q3,17.39,1.27,3.77,1.9
2020Q2,15.67,0.54,1.77,0.88
2020Q1,17.4,0.47,1.53,0.74
2019Q4,16.77,0.37,1.27,0.59
2019Q3,16.26,0.9,4.24,1.93
2019Q2,15.04,0.49,1.63,0.77
2019Q1,16.58,0.39,1.29,0.67
2018Q4,16.1,0.26,0.84,0.47
2018Q3,15.95,0.75,2.28,1.29
2018Q2,14.95,0.38,1.18,0.68
2018Q1,17.88,0.38,1.17,0.69
2017Q4,17.22,0.28,0.8,0.46
2017Q3,16.9,0.66,2.33,1.32
2017Q2,16.06,0.57,2.03,1.14
2017Q1,17.99,2.8,9.78,5.34
2016Q4,14.49,0.78,2.88,1.53
2016Q3,13.82,0.93,3.62,1.9
2016Q2,12.77,0.88,3.41,1.75
2016Q1,13.49,0.55,2.13,1.11
2015Q4,12.87,0.47,1.92,0.99
2015Q3,12.57,0.55,2.2,1.09
2015Q2,11.96,0.5,2.0,0.99
2015Q1,13.1,0.38,1.53,0.77
2014Q4,12.67,0.5,2.04,0.99
2014Q3,12.35,0.73,3.03,1.47
2014Q2,11.53,0.46,1.91,0.96
