季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,97.08,2.02,7.47,3.46
2020Q4,85.85,2.45,9.9,4.55
2020Q3,72.28,2.69,12.27,5.03
2020Q2,57.28,2.08,9.16,3.78
2020Q1,80.36,1.86,7.77,3.46
2019Q4,70.03,1.94,8.75,3.85
2019Q3,59.24,3.12,15.66,6.57
2019Q2,41.92,2.48,12.88,5.6
2019Q1,50.42,1.37,7.08,3.33
2018Q4,42.59,1.44,8.1,3.72
2018Q3,34.62,1.5,9.16,4.03
2018Q2,26.28,1.44,8.37,3.89
2018Q1,41.31,0.94,5.24,2.68
2017Q4,36.06,1.14,6.64,3.4
2017Q3,29.89,1.2,7.54,3.67
2017Q2,23.35,1.17,7.26,3.52
2017Q1,33.94,1.19,7.17,3.62
2016Q4,27.46,0.99,6.19,3.25
2016Q3,22.2,0.89,5.95,3.18
2016Q2,17.4,0.89,5.86,3.19
2016Q1,23.17,0.74,4.78,2.67
2015Q4,19.19,0.85,5.65,2.98
2015Q3,14.78,0.71,5.05,2.58
2015Q2,10.98,0.42,3.03,1.65
2015Q1,14.48,0.21,1.44,0.8
2014Q4,13.38,0.44,3.21,1.72
2014Q3,10.9,0.12,0.92,0.48
2014Q2,10.26,0.29,2.15,1.15
