年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.74,0.24,1.03,0.89,0.2
2019,1.82,0.72,3.01,2.51,0.5
2018,1.84,0.94,3.77,3.14,0.8
2017,1.72,1.1,4.51,3.55,0.5
2016,1.78,2.81,11.27,9.06,0.9
