季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-1.47,0.38,2.8,1.36
2020Q4,-2.45,-0.14,-1.21,-0.42
2020Q3,-2.09,-0.03,-0.34,-0.04
2020Q2,-2.0,-0.17,-1.79,-0.57
2020Q1,-1.57,-0.18,-1.96,-0.63
2019Q4,-1.09,-0.19,-1.9,-0.65
2019Q3,-0.6,-0.14,-1.39,-0.45
2019Q2,-0.24,-0.21,-2.1,-0.74
2019Q1,0.3,-0.15,-1.54,-0.52
2018Q4,0.7,-0.14,-1.28,-0.44
2018Q3,1.05,-0.15,-1.37,-0.49
2018Q2,1.44,-0.22,-2.06,-0.79
2018Q1,2.01,-0.14,-1.25,-0.45
2017Q4,2.36,-0.21,-1.89,-0.75
2017Q3,2.91,-0.06,-0.53,-0.15
2017Q2,3.06,-0.19,-1.73,-0.68
2017Q1,3.57,-0.19,-1.65,-0.65
2016Q4,4.06,-0.17,-1.45,-0.6
2016Q3,4.51,-0.04,-0.37,-0.1
2016Q2,4.62,-0.27,-2.24,-0.99
2016Q1,5.33,-0.22,-1.77,-0.77
2015Q4,5.89,-0.16,-1.22,-0.53
2015Q3,6.32,-0.01,-0.1,0.02
2015Q2,6.35,-0.26,-1.88,-0.87
