年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.22,10.07,34.19,18.73,5.5
2019,4.55,6.52,24.87,14.35,4.75
2018,3.09,4.85,16.81,10.18,4.0
2017,3.16,3.7,12.11,8.68,5.0
2016,3.77,6.17,20.84,16.55,5.0
2015,3.22,6.33,25.13,18.58,5.0
2014,0.57,5.6,37.24,26.68,0.0
