季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.89,0.18,0.16,0.13
2020Q4,1.86,-0.02,-0.8,-0.66
2020Q3,1.87,0.67,2.58,2.17
2020Q2,1.64,0.2,0.45,0.39
2020Q1,1.57,0.7,3.33,2.8
2019Q4,1.51,0.54,2.13,1.75
2019Q3,1.33,0.78,3.57,2.87
2019Q2,1.07,0.89,4.19,3.19
2019Q1,0.94,0.22,0.97,0.79
2018Q4,0.87,0.23,1.26,1.15
2018Q3,0.79,0.54,3.64,3.19
2018Q2,0.61,1.05,8.33,7.0
2018Q1,0.45,0.45,3.94,3.33
2017Q4,0.31,-0.17,-1.39,-1.16
2017Q3,0.36,0.72,6.84,5.46
2017Q2,0.15,0.36,3.57,2.71
2017Q1,-2.64,0.12,1.27,0.94
2016Q4,-2.68,0.07,0.66,0.47
2016Q3,-2.7,0.19,2.4,1.5
2016Q2,-2.75,0.47,8.35,4.39
2015Q4,-2.87,0.39,41.01,9.71
2015Q2,-3.03,0.19,,
2014Q4,-1.0,,,
