季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.63,2.8,7.69,4.83
2020Q4,6.84,3.36,10.02,6.13
2020Q3,5.7,2.7,8.85,5.3
2020Q2,4.75,2.52,7.7,4.9
2020Q1,7.04,2.52,7.35,5.03
2019Q4,6.15,1.62,5.02,3.4
2019Q3,5.59,2.41,7.95,5.11
2019Q2,4.75,2.53,7.83,5.37
2019Q1,6.95,2.43,7.11,5.13
2018Q4,6.09,1.95,6.08,4.23
2018Q3,5.4,2.0,6.65,4.57
2018Q2,4.7,2.62,8.18,6.12
2018Q1,6.76,2.1,6.16,4.93
2017Q4,5.91,1.93,6.03,4.67
2017Q3,5.27,2.42,8.07,5.85
2017Q2,4.42,2.38,7.5,5.55
2017Q1,6.57,1.86,5.48,4.4
2016Q4,5.92,2.4,7.55,5.64
2016Q3,5.08,2.74,9.38,6.36
2016Q2,4.12,2.85,9.38,6.87
2016Q1,5.86,2.43,7.69,6.0
2015Q4,5.0,1.94,6.61,4.79
2015Q3,4.29,2.45,9.01,6.0
2015Q2,3.43,2.1,7.37,5.12
2015Q1,5.33,2.38,7.89,6.02
2014Q4,4.49,2.11,7.56,5.5
2014Q3,3.74,2.41,9.41,6.38
2014Q2,2.9,2.08,8.06,5.88
