季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,11.54,0.9,4.1,1.03
2020Q4,13.62,0.62,2.8,0.74
2020Q3,12.33,0.69,3.1,0.92
2020Q2,10.81,0.65,2.97,0.93
2020Q1,9.35,0.24,1.15,0.36
2019Q4,10.85,0.07,0.35,0.11
2019Q3,10.7,0.41,2.0,0.62
2019Q2,9.83,0.25,1.2,0.36
2019Q1,12.93,0.35,1.67,0.47
2018Q4,12.18,0.32,1.64,0.44
2018Q3,11.48,0.71,3.27,0.9
2018Q2,9.99,0.43,1.98,0.59
2018Q1,12.96,0.44,1.99,0.63
2017Q4,12.23,0.57,2.53,0.82
2017Q3,11.08,0.76,3.51,1.14
2017Q2,9.45,0.36,1.64,0.56
2017Q1,11.32,0.33,1.49,0.55
2016Q4,10.61,0.34,1.52,0.57
2016Q3,9.9,0.28,1.26,0.48
2016Q2,9.31,0.23,1.0,0.4
2016Q1,11.86,0.52,2.19,0.88
2015Q4,10.74,0.43,1.78,0.67
2015Q3,9.83,0.41,1.71,0.61
2015Q2,8.96,0.27,1.11,0.42
2015Q1,11.68,0.48,2.02,0.76
2014Q4,10.66,0.47,2.03,0.71
2014Q3,9.68,0.42,1.86,0.64
2014Q2,8.79,0.37,1.7,0.61
