季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.1,0.42,2.45,1.85
2020Q4,-0.28,0.25,2.42,1.82
2020Q3,-0.29,-0.22,-1.29,-0.99
2020Q2,-0.2,0.14,1.73,1.33
2020Q1,-0.28,1.03,6.23,4.44
2019Q4,-0.71,0.01,-0.33,-0.26
2019Q3,-0.72,-2.11,-3.8,-2.96
2019Q2,0.17,-0.64,-0.16,-0.12
2019Q1,0.8,0.2,2.33,1.86
2018Q4,0.71,0.4,8.37,6.63
2018Q3,0.45,0.86,4.06,3.06
2018Q2,0.1,1.78,7.93,5.48
2018Q1,-0.46,0.68,2.65,1.79
2017Q4,-0.67,-4.42,-15.78,-10.65
2017Q3,0.72,-0.86,-3.26,-2.26
2017Q2,0.99,0.64,2.07,1.38
2017Q1,1.65,1.85,5.67,3.55
2016Q4,1.09,0.18,0.53,0.32
2016Q3,1.04,0.54,2.18,1.24
2016Q2,0.89,1.12,6.29,3.08
2016Q1,1.02,2.05,10.81,5.16
2015Q4,0.55,2.5,14.68,6.74
2015Q3,0.0,2.16,16.83,7.46
2015Q2,-0.55,-3.69,-23.4,-11.13
2015Q1,0.3,1.26,8.8,3.86
2014Q4,0.032,1.25,9.28,3.28
2014Q2,-0.71,2.16,,
