季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.52,-0.35,-1.79,-0.85
2020Q4,2.74,-0.16,-0.86,-0.41
2020Q3,2.9,0.23,1.3,0.62
2020Q2,2.61,0.06,0.32,0.15
2020Q1,2.55,-0.25,-1.36,-0.64
2019Q4,2.82,-0.29,-1.49,-0.71
2019Q3,3.14,0.09,0.47,0.21
2019Q2,3.04,-0.05,-0.23,-0.1
2019Q1,3.79,-0.01,-0.06,-0.03
2018Q4,3.81,-0.02,-0.1,-0.05
2018Q3,3.84,0.94,4.35,1.94
2018Q2,2.83,0.18,0.87,0.37
2018Q1,2.71,0.01,0.07,0.03
2017Q4,2.69,-0.11,-0.51,-0.23
2017Q3,2.85,0.6,2.83,1.32
2017Q2,2.21,0.19,0.91,0.44
2017Q1,2.76,-0.06,-0.3,-0.15
2016Q4,2.83,0.06,0.28,0.14
2016Q3,2.76,0.3,1.39,0.7
2016Q2,2.44,0.33,1.53,0.78
2016Q1,2.95,0.01,0.03,0.02
2015Q4,2.95,-0.12,-0.61,-0.31
2015Q3,3.13,0.61,3.17,1.56
2015Q2,2.48,0.23,1.29,0.63
2015Q1,3.52,0.4,2.33,1.17
2014Q4,3.09,0.6,3.37,1.66
2014Q3,2.53,0.41,2.48,1.18
2014Q2,2.15,0.18,1.12,0.56
