年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,13.86,6.05,21.17,15.58,4.8
2019,14.4,7.67,24.71,18.54,6.04
2018,14.87,9.7,35.14,24.52,8.0
2017,11.74,10.63,48.02,29.77,0.0
