年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.9,1.11,9.5,7.64,1.0
2019,0.54,0.7,6.28,5.24,0.58
2018,0.067,0.02,0.12,0.12,0.0
2017,0.15,0.22,1.87,1.57,0.13
2016,0.23,0.4,3.54,2.96,0.27
2015,-0.064,-0.18,-2.21,-1.67,0.0
2014,0.2,0.17,1.53,1.27,0.15
2013,0.24,0.57,4.85,3.99,0.24
