季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-1.32,-0.04,-0.62,-0.21
2020Q4,-1.29,-0.49,-3.71,-1.2
2020Q3,-0.91,-0.45,-3.53,-1.15
2020Q2,-0.56,-0.52,-3.78,-1.25
2020Q1,-1.01,-0.25,-1.71,-0.56
2019Q4,-0.85,-0.56,-3.68,-1.19
2019Q3,-0.42,0.14,0.81,0.25
2019Q2,-0.52,-0.33,-2.09,-0.65
2019Q1,-1.63,-0.36,-2.14,-0.71
2018Q4,-1.35,-0.73,-4.25,-1.43
2018Q3,-0.81,0.41,2.43,0.84
2018Q2,-1.12,-0.65,-3.77,-1.34
2018Q1,-4.55,-0.88,-4.9,-1.76
2017Q4,-3.91,-2.21,-10.95,-4.12
2017Q3,-2.35,-1.29,-6.74,-2.62
2017Q2,-1.34,-0.84,-3.75,-1.49
2017Q1,-1.65,-1.13,-4.79,-1.92
2016Q4,-0.88,1.47,6.13,2.33
2016Q3,-1.89,-1.29,-5.15,-1.87
2016Q2,-1.01,-0.72,-2.75,-1.0
2016Q1,-1.09,-0.76,-2.86,-1.04
2015Q4,-0.57,-1.26,-4.67,-1.69
2015Q3,0.36,-1.36,-4.79,-1.73
2015Q2,1.28,0.15,0.5,0.18
2015Q1,1.33,0.07,0.23,0.08
2014Q4,1.28,0.03,0.09,0.03
2014Q3,1.26,0.28,1.0,0.37
2014Q2,1.07,-0.13,-0.43,-0.15
