季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.36,2.88,15.67,6.52
2020Q4,3.2,3.32,21.79,7.39
2020Q3,0.69,-0.09,-0.65,-0.22
2020Q2,0.76,-0.08,-0.59,-0.23
2020Q1,1.05,-0.07,-0.48,-0.21
2019Q4,1.1,-0.11,-0.87,-0.43
2019Q3,1.19,-0.02,-0.11,-0.06
2019Q2,1.2,-0.03,-0.21,-0.13
2019Q1,1.38,0.21,1.48,0.98
2018Q4,1.22,0.05,0.38,0.27
2018Q3,1.18,0.01,0.07,0.05
2018Q2,1.17,0.12,0.81,0.58
2018Q1,1.31,0.13,0.93,0.67
2017Q4,1.21,0.31,2.21,1.57
2017Q3,0.97,0.11,0.76,0.52
2017Q2,0.89,0.08,0.58,0.39
2017Q1,0.98,0.03,0.19,0.12
2016Q4,0.96,0.0,-0.02,-0.01
2016Q3,0.96,-0.04,-0.28,-0.2
2016Q2,0.99,-0.09,-0.64,-0.48
2016Q1,1.29,0.44,3.14,2.27
2015Q4,0.95,1.41,9.69,6.48
2015Q3,-0.02,-0.07,-0.58,-0.38
2015Q2,0.036,0.28,2.13,1.33
2015Q1,-0.15,-0.08,-0.65,-0.39
2014Q4,-0.097,0.01,0.06,0.04
2014Q3,-0.1,-0.06,-0.49,-0.34
2014Q2,-0.064,-0.04,-0.33,-0.26
