季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.48,0.48,4.92,1.72
2020Q4,3.34,0.9,7.42,2.5
2020Q3,3.07,2.26,14.18,4.55
2020Q2,2.39,-0.74,-1.29,-0.49
2020Q1,4.43,0.02,0.93,0.42
2019Q4,4.42,1.06,4.85,2.09
2019Q3,4.1,2.3,11.44,4.35
2019Q2,3.41,2.12,8.71,3.72
2019Q1,5.78,1.41,4.08,2.02
2018Q4,5.36,4.21,15.26,7.15
2018Q3,4.09,3.79,14.66,5.89
2018Q2,2.93,3.75,17.25,7.38
2018Q1,4.21,1.35,5.35,2.65
2017Q4,3.84,3.25,13.6,6.56
2017Q3,2.9,3.22,15.0,7.18
2017Q2,1.99,2.38,12.88,6.32
2017Q1,3.33,1.55,7.41,3.71
2016Q4,2.89,3.2,17.47,8.1
2016Q3,2.08,2.19,13.64,5.6
2016Q2,1.42,2.5,12.63,5.38
2016Q1,2.68,1.89,7.55,3.46
2015Q4,2.21,2.79,10.21,4.56
2015Q3,1.65,2.56,10.19,4.29
2015Q2,1.04,3.62,17.96,7.27
2015Q1,1.39,1.85,9.18,3.78
2014Q4,1.04,1.95,18.28,6.96
2014Q3,0.63,1.56,10.33,3.33
2014Q2,0.3,1.01,7.13,2.19
