年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.91,0.26,1.22,1.82,0.55
2019,7.5,0.05,0.22,0.84,0.5
2018,11.33,5.9,26.31,11.8,2.5
2017,4.32,1.55,7.55,4.28,1.54
2016,4.42,2.36,11.36,6.6,1.64
2015,2.43,0.55,2.66,2.12,0.6
