年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.59,4.93,13.91,9.06,4.0
2019,3.09,4.58,13.07,8.69,3.23
2018,3.08,5.79,17.52,10.79,4.48
2017,2.69,6.13,22.1,12.62,4.43
