年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.59,2.07,12.91,7.74,1.5
2019,1.36,1.69,10.91,6.89,1.42
2018,1.13,1.21,7.92,5.19,1.2
2017,0.77,0.69,4.38,2.88,1.0
2016,1.12,1.79,11.54,7.56,1.34
2015,0.61,0.78,5.07,3.36,1.04
2014,0.86,1.3,8.33,5.65,1.2
2013,0.6,1.08,6.93,4.69,1.0
