季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,47.58,0.12,0.92,0.53
2020Q4,45.72,0.04,0.34,0.19
2020Q3,45.73,0.38,3.14,1.73
2020Q2,39.7,0.22,1.76,0.95
2020Q1,36.25,-0.06,-0.58,-0.31
2019Q4,37.15,0.0,-0.04,-0.02
2019Q3,36.73,0.05,0.18,0.09
2019Q2,35.92,0.2,1.5,0.78
2019Q1,40.14,0.08,0.55,0.29
2018Q4,38.86,0.14,1.04,0.55
2018Q3,37.21,0.05,0.32,0.16
2018Q2,36.36,0.67,5.84,3.01
2018Q1,33.61,0.07,0.56,0.29
2017Q4,32.71,0.0,0.12,0.06
2017Q3,32.29,0.18,1.49,0.72
2017Q2,29.4,0.07,0.52,0.25
2017Q1,34.34,0.13,1.06,0.51
2016Q4,32.36,0.13,1.1,0.52
2016Q3,31.61,0.16,1.3,0.6
2016Q2,29.16,0.27,2.21,1.01
2016Q1,29.93,0.12,0.86,0.39
2015Q4,27.96,-0.19,-1.72,-0.75
2015Q3,31.31,0.09,0.56,0.23
2015Q2,29.87,0.17,1.23,0.5
2015Q1,34.34,0.31,2.27,0.92
2014Q4,29.42,0.05,0.38,0.16
2014Q3,28.67,0.1,0.79,0.33
2014Q2,27.05,0.11,0.88,0.37
