年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.65,0.63,5.24,2.82,0.3
2019,2.2,0.63,5.34,2.9,0.35
2018,1.87,0.63,5.38,2.89,0.4
2017,1.14,0.39,3.48,2.05,0.25
2016,0.83,0.27,2.35,1.57,0.2
2015,0.57,0.18,1.56,1.12,0.1
2014,0.48,0.12,1.05,0.72,0.25
2013,0.27,-0.07,-0.89,-0.53,0.0
