年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,39.72,8.62,17.79,9.37,6.6
2019,39.09,16.61,35.89,20.56,8.0
2018,31.94,16.85,46.36,21.97,11.0
2017,22.53,11.68,57.62,15.9,9.0
