季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.3,0.43,3.25,1.65
2020Q4,5.61,0.07,1.21,0.63
2020Q3,5.5,0.29,2.36,1.23
2020Q2,5.01,0.2,1.81,0.97
2020Q1,5.28,0.33,2.85,1.56
2019Q4,4.7,0.15,1.58,0.85
2019Q3,4.46,0.09,0.88,0.47
2019Q2,4.3,0.04,0.49,0.26
2019Q1,5.4,0.12,1.52,0.8
2018Q4,5.21,-0.03,-0.21,-0.12
2018Q3,5.23,0.39,3.0,1.7
2018Q2,4.55,0.19,1.59,0.91
2018Q1,5.93,0.17,1.33,0.78
2017Q4,5.65,0.19,1.55,0.9
2017Q3,5.36,0.48,3.67,2.07
2017Q2,4.58,0.11,1.35,0.74
2017Q1,4.41,0.46,3.98,2.16
2016Q4,3.66,0.45,3.73,2.0
2016Q3,2.93,0.27,2.4,1.27
2016Q2,2.5,0.26,1.71,0.91
2016Q1,2.07,0.06,0.23,0.12
2015Q4,1.96,0.07,0.53,0.29
2015Q3,1.83,-0.05,-0.09,-0.05
2015Q2,1.91,0.06,0.8,0.46
2015Q1,2.56,-0.02,-0.11,-0.06
2014Q4,2.59,-0.13,-1.02,-0.6
2014Q3,2.85,0.2,1.55,0.88
2014Q2,2.51,0.2,1.58,0.89
