年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.08,1.04,5.1,3.73,0.55
2019,8.5,0.87,4.38,3.28,0.45
2018,8.28,1.24,6.02,4.06,0.65
2017,7.87,1.42,7.43,4.83,0.8
2016,7.35,1.47,7.6,5.05,0.8
2015,7.0,2.02,9.56,7.05,1.0
2014,7.48,2.14,10.44,8.1,1.0
2013,6.3,1.6,8.17,6.22,0.7
