年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.65,2.2,5.95,4.92,2.0
2019,5.92,10.5,28.08,23.07,7.0
2018,4.39,11.09,33.01,25.46,7.0
2017,2.06,7.27,47.8,27.73,0.0
