年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,140.3,9.02,14.51,8.15,5.0
2019,132.3,10.93,18.54,10.9,6.3
2018,120.9,14.34,27.42,14.37,7.0
2017,93.94,10.48,23.14,10.41,6.2
2016,80.94,9.69,25.0,9.79,6.0
2015,59.17,2.44,6.73,2.62,2.83
2014,64.22,7.22,18.82,7.51,4.0
2013,62.78,20.36,59.04,24.21,6.5
