季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,14.64,0.65,2.19,1.59
2020Q4,13.88,0.32,1.1,0.8
2020Q3,13.41,0.53,1.89,1.31
2020Q2,12.77,0.91,3.14,2.18
2020Q1,14.66,0.98,3.34,2.34
2019Q4,13.5,0.65,2.28,1.51
2019Q3,12.76,0.44,1.57,1.0
2019Q2,12.24,0.44,1.53,1.01
2019Q1,14.68,0.99,3.36,2.21
2018Q4,13.56,0.55,1.94,1.26
2018Q3,12.93,0.59,2.09,1.39
2018Q2,12.24,0.61,2.12,1.47
2018Q1,14.71,0.82,2.8,1.98
2017Q4,13.73,0.94,3.31,2.23
2017Q3,12.64,1.08,3.93,2.57
2017Q2,11.37,1.06,3.81,2.61
2017Q1,13.31,0.94,3.34,2.36
2016Q4,12.21,1.18,4.36,3.04
2016Q3,10.82,1.1,4.24,2.82
2016Q2,9.53,1.05,4.04,2.7
2016Q1,10.89,1.18,4.55,3.07
2015Q4,9.5,0.95,3.78,2.45
2015Q3,8.52,1.13,4.71,2.93
2015Q2,7.19,0.62,2.57,1.61
2015Q1,8.79,0.82,3.42,2.21
2014Q4,7.84,0.68,2.9,1.84
2014Q3,7.14,0.73,3.24,1.99
2014Q2,6.3,0.57,2.52,1.56
