年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.47,7.03,35.78,26.43,6.32
2019,0.87,1.92,11.19,9.13,1.82
2018,0.73,1.58,9.04,7.37,1.83
2017,0.72,1.66,9.52,7.79,1.99
2016,0.71,1.83,10.57,8.49,2.05
2015,0.79,2.5,15.27,12.07,2.1
2014,0.53,1.82,12.56,10.13,1.44
