年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.33,2.8,5.71,3.54,3.1
2019,5.94,1.1,1.1,-1.52,2.0
2018,5.35,-2.99,-9.72,-2.34,0.0
2017,7.77,3.06,4.31,2.07,1.0
2016,7.12,4.51,7.44,3.72,1.98
2015,7.75,7.01,15.07,7.97,4.88
2014,5.34,4.78,15.49,8.94,2.0
2013,3.62,1.98,5.46,3.34,1.0
