年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.0,0.75,6.21,3.19,0.6
2019,10.61,1.6,12.37,5.97,1.2
2018,10.08,1.74,13.52,6.17,1.3
2017,7.71,0.88,7.81,3.78,0.75
2016,7.65,0.95,7.91,3.75,0.75
2015,6.84,0.56,5.33,2.77,0.5
2014,6.88,0.53,4.5,2.54,0.5
2013,7.05,0.54,5.28,2.73,0.5
