季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,56.91,0.0,0.02,0.01
2020Q4,56.89,0.09,0.49,0.31
2020Q3,56.11,-0.05,-0.23,-0.14
2020Q2,56.46,-0.03,-0.16,-0.1
2020Q1,56.71,-0.04,-0.21,-0.14
2019Q4,57.05,-0.17,-0.9,-0.58
2019Q3,58.45,-0.08,-0.2,-0.13
2019Q2,58.77,0.1,0.46,0.3
2019Q1,60.4,-0.06,-0.28,-0.19
2018Q4,60.86,0.0,0.0,0.0
2018Q3,60.87,-0.04,-0.19,-0.13
2018Q2,61.17,0.01,0.07,0.04
2018Q1,64.92,-0.03,-0.13,-0.09
2017Q4,64.76,0.02,-3.74,-2.58
2017Q3,64.65,0.0,0.02,0.02
2017Q2,64.68,0.04,0.2,0.14
2017Q1,68.21,0.74,3.5,2.4
2016Q4,62.49,-0.05,-0.23,-0.15
2016Q3,62.84,0.19,0.9,0.59
2016Q2,61.4,0.1,0.47,0.31
2016Q1,64.49,0.17,0.79,0.5
2015Q4,63.21,0.2,0.94,0.59
2015Q3,61.73,0.24,1.19,0.74
2015Q2,63.28,0.27,1.27,0.78
2015Q1,66.04,0.3,1.45,0.94
2014Q4,63.86,0.44,2.16,1.47
2014Q3,60.67,0.34,1.73,1.16
2014Q2,58.25,0.15,0.82,0.55
