年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,12.32,2.19,15.19,7.25,1.32
2019,8.41,1.72,12.19,6.3,1.24
2018,9.56,23.6,16.54,9.19,17.0
2017,4.59,14.62,26.91,16.86,11.5
2016,0.75,1.97,5.45,4.64,1.2
2015,0.96,2.66,8.61,7.32,3.0
