季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,78.54,0.45,2.55,1.58
2020Q4,73.23,0.55,3.56,2.15
2020Q3,66.18,0.54,3.5,2.1
2020Q2,59.27,0.56,3.64,2.21
2020Q1,55.86,0.19,1.31,0.78
2019Q4,53.52,0.39,2.62,1.5
2019Q3,48.27,0.17,1.21,0.69
2019Q2,46.15,0.07,0.6,0.35
2019Q1,48.6,0.17,1.21,0.7
2018Q4,46.03,0.08,0.63,0.37
2018Q3,45.07,0.1,0.75,0.43
2018Q2,43.7,0.11,0.88,0.52
2018Q1,48.98,0.08,0.57,0.35
2017Q4,47.9,-0.11,-0.66,-0.4
2017Q3,49.75,0.05,0.38,0.23
2017Q2,49.13,0.05,0.38,0.23
2017Q1,48.46,1.99,14.1,6.36
2016Q4,20.12,-2.76,-32.65,-12.94
2016Q3,59.27,-0.22,-3.35,-1.44
2016Q2,62.37,-0.24,-3.09,-1.35
2016Q1,67.26,-0.05,-1.17,-0.52
2015Q4,68.0,-0.1,-2.0,-0.91
2015Q3,71.02,0.02,-0.25,-0.12
2015Q2,70.71,0.05,-0.15,-0.07
2015Q1,76.1,0.07,0.28,0.13
2014Q4,75.04,0.23,1.29,0.6
2014Q3,71.92,0.14,1.06,0.49
2014Q2,69.85,0.1,0.81,0.39
