季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.75,-0.48,-45.25,-18.92
2020Q4,-2.55,-0.63,-44.04,-20.32
2020Q3,-2.32,-0.34,-17.46,-8.95
2020Q2,-2.19,-0.03,-1.9,-0.96
2020Q1,-2.94,-0.4,-16.86,-8.22
2019Q4,-2.79,-1.04,-32.89,-18.51
2019Q3,-2.37,-1.25,-31.72,-20.67
2019Q2,-1.9,-0.82,-14.57,-10.41
2019Q1,-3.03,-0.75,-12.2,-9.24
2018Q4,-1.07,-1.6,-17.5,-13.94
2018Q3,-0.47,-0.87,-7.1,-6.0
2018Q2,-0.15,-1.71,-11.9,-10.06
2018Q1,-3.71,-2.0,-12.07,-10.19
2017Q4,-3.99,-3.55,-18.15,-15.74
2017Q3,-2.67,-2.73,-12.1,-10.67
2017Q2,-1.65,-3.53,-14.05,-12.38
2017Q1,-1.03,-1.88,-6.65,-5.84
2016Q4,-0.33,-3.16,-9.95,-8.71
2016Q3,0.85,-0.98,-2.88,-2.47
2016Q2,1.22,-0.96,-2.63,-2.19
2016Q1,1.65,-0.71,-2.11,-1.75
2015Q4,1.92,-0.54,-0.65,-0.56
2015Q3,2.12,0.64,1.63,1.43
2015Q2,1.88,0.74,1.89,1.68
2015Q1,2.17,0.54,1.36,1.23
2014Q4,1.97,0.64,1.55,1.39
2014Q3,1.74,1.13,3.81,3.24
2014Q2,1.32,1.03,4.63,3.68
