年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,13.42,1.65,3.76,1.63,1.5
2019,15.57,6.13,15.82,4.7,4.5
2018,16.02,8.52,23.65,6.83,6.2
2017,13.22,8.0,25.34,7.69,6.2
2016,11.64,9.34,29.58,12.75,7.94
2015,10.64,9.12,35.09,18.35,7.75
2014,9.62,8.88,36.55,20.83,7.5
2013,8.3,7.81,35.65,22.66,6.8
