季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,31.99,1.43,5.45,0.56
2020Q4,45.55,2.29,8.07,0.89
2020Q3,40.73,3.27,12.56,1.26
2020Q2,33.44,2.72,11.72,1.06
2020Q1,27.38,1.27,5.2,0.51
2019Q4,39.05,2.16,8.41,0.87
2019Q3,34.34,2.63,11.13,1.08
2019Q2,28.45,2.39,9.83,1.03
2019Q1,36.08,1.02,4.1,0.57
2018Q4,34.35,1.59,6.64,1.14
2018Q3,31.04,2.43,11.1,1.79
2018Q2,25.62,2.2,9.85,1.73
2018Q1,33.0,1.02,4.19,0.82
2017Q4,29.84,1.6,7.03,1.34
2017Q3,26.53,2.24,10.87,1.96
2017Q2,21.52,1.93,8.98,1.73
2017Q1,28.83,0.53,2.12,0.44
2016Q4,27.64,1.04,4.75,0.96
2016Q3,25.45,2.36,11.42,2.21
2016Q2,20.17,2.05,9.92,1.95
2016Q1,25.85,0.71,3.24,0.67
2015Q4,24.26,1.21,5.78,1.13
2015Q3,22.65,2.09,10.58,1.89
2015Q2,17.99,1.64,8.26,1.57
2015Q1,25.48,0.78,3.66,0.78
2014Q4,23.74,0.92,4.45,0.91
2014Q3,22.0,2.07,10.69,2.06
2014Q2,17.38,1.88,9.65,2.0
